CHANNEL,RSSI,PHASE
902.75,-59.99748743718593,0.494481404931096
903.25,-59.99748743718593,0.3794405542858432
903.75,-59.9321608040201,0.280433271674772
904.25,-60.0,0.2052296708375242
904.75,-60.01005025125628,0.1001172988595915
905.25,-60.0,6.119334575384123
905.75,-59.982412060301506,6.152265057423557
906.25,-59.49748743718593,5.978794184807586
906.75,-59.00251256281407,5.882623610387177
907.25,-58.99748743718593,5.776216219452638
907.75,-59.0,5.642952602060843
908.25,-58.97989949748744,5.4841586109530835
908.75,-58.04522613065327,5.275691392724042
909.25,-58.0,5.1918234983914
909.75,-57.99748743718593,5.054119816005525
910.25,-57.97487437185929,4.868932105210728
910.75,-58.00251256281407,4.675080100920537
911.25,-57.505025125628144,4.565620165302565
911.75,-57.00251256281407,4.386445042520588
912.25,-57.00251256281407,4.272853379755348
912.75,-57.5,4.122107006449359
913.25,-57.49748743718593,3.913855624713085
913.75,-57.482412060301506,3.8090824243666446
914.25,-57.0,3.6234013730169496
914.75,-56.994974874371856,3.530067506787204
915.25,-56.99748743718593,3.3968655569647725
915.75,-57.0,3.2604568935355047
916.25,-57.0,3.032934396373532
916.75,-56.5,2.8954157166957435
917.25,-56.494974874371856,2.6958286284548643
917.75,-56.01005025125628,2.6151982815137393
918.25,-56.48743718592965,2.4038635213093538
918.75,-56.5,2.2573413765046797
919.25,-55.99748743718593,2.200453043768016
919.75,-56.0,1.9890874497789492
920.25,-55.99748743718593,1.8056572647109754
920.75,-56.00251256281407,1.7245952447843154
921.25,-56.48994974874372,1.524329813280451
921.75,-56.005025125628144,1.4241508468514972
922.25,-56.32663316582914,1.2521291621155377
922.75,-55.665829145728644,1.128239015266804
923.25,-56.0,0.9508214182116486
923.75,-56.49246231155779,0.8403439676992014
924.25,-56.879396984924625,0.6790524400322708
924.75,-56.050251256281406,0.4899488385829716
925.25,-56.095477386934675,0.40790013754651555
925.75,-56.5,0.19190947585528104
926.25,-56.50251256281407,0.08793795391054972
926.75,-56.505025125628144,0.0629625883188438
927.25,-56.5,6.066947975210903
