CHANNEL,RSSI,PHASE
902.75,-40.0,3.3588783342376347
903.25,-40.0,3.232305648121643
903.75,-40.5,3.1088163404737643
904.25,-40.00251256281407,2.9968588682966235
904.75,-40.0,2.871827871414688
905.25,-40.0,2.7546903234111193
905.75,-40.0,2.62373923987041
906.25,-40.0,2.5389463319973338
906.75,-40.0,2.4182628987554358
907.25,-40.49748743718593,2.297980304714393
907.75,-40.0,2.167275891451132
908.25,-39.5,2.057785122048481
908.75,-39.5,1.9459818187947455
909.25,-39.5,1.8283509302362786
909.75,-39.5,1.7056324672054275
910.25,-40.0,1.5863982218435424
910.75,-40.0,1.4848625688886194
911.25,-39.5,1.3369837375579756
911.75,-39.48994974874372,1.2122302447381705
912.25,-39.005025125628144,1.0890184411524213
912.75,-39.5,0.9580056900423493
913.25,-39.5,0.8496249368882179
913.75,-39.5,0.7033494623609922
914.25,-39.5,0.5767151086756388
914.75,-39.0,0.44172479934170245
915.25,-39.0,0.31080454958567366
915.75,-39.0,0.18327601614456787
916.25,-39.5,0.054174959684725056
916.75,-39.5,6.210818414533001
917.25,-39.0,6.054861131615905
917.75,-38.5,5.927178429251393
918.25,-38.5,5.801839094522647
918.75,-38.5,5.6706105069198065
919.25,-39.0,5.550142910170677
919.75,-39.0,5.421411859127008
920.25,-38.5,5.289844099892675
920.75,-38.5,5.164658934087335
921.25,-38.00251256281407,5.0327520032215105
921.75,-38.5,4.912777747027278
922.25,-38.5,4.782011666194656
922.75,-38.5,4.662746587048089
923.25,-38.5,4.51280189214381
923.75,-38.0,4.391686785916377
924.25,-38.0,4.245688815451281
924.75,-38.00251256281407,4.112733535906299
925.25,-38.5,3.9648238707909735
925.75,-38.5,3.831683588537904
926.25,-38.494974874371856,3.666106164800299
926.75,-38.0,3.5289883243233646
927.25,-38.0,3.3822503430259223
