CHANNEL,RSSI,PHASE
902.75,-57.962311557788944,6.195555691115847
903.25,-57.54773869346734,6.003337877413755
903.75,-57.50251256281407,5.842508856517042
904.25,-57.21105527638191,5.680076478816909
904.75,-58.108040201005025,5.514591556433348
905.25,-57.505025125628144,5.312630266772023
905.75,-57.84924623115578,5.147207011957821
906.25,-57.04522613065327,5.017705116297124
906.75,-57.982412060301506,4.884965673244909
907.25,-57.994974874371856,4.7566971289714575
907.75,-58.0,4.561611773294021
908.25,-57.5,4.323451620417061
908.75,-57.49748743718593,4.242574603198488
909.25,-57.5,4.095651619192959
909.75,-57.994974874371856,3.9571154246206945
910.25,-57.5,3.7557399768683095
910.75,-57.00251256281407,3.5806349136642384
911.25,-57.027638190954775,3.3796294713280273
911.75,-57.00251256281407,3.2118011813086995
912.25,-57.43969849246231,3.028987671934348
912.75,-56.982412060301506,2.9078725657069153
913.25,-56.49748743718593,2.7017487151136392
913.75,-56.50251256281407,2.570057620740582
914.25,-56.5,2.3659687999362595
914.75,-56.0,2.163298333227268
915.25,-56.00251256281407,1.9997867730632972
915.75,-56.0,1.812039858139967
916.25,-56.0,1.6176328457255156
916.75,-56.49748743718593,1.467040641342933
917.25,-55.527638190954775,1.3096650043305047
917.75,-55.505025125628144,1.134991614111969
918.25,-55.994974874371856,0.9532264534167756
918.75,-56.00753768844221,0.74078167696387
919.25,-56.00251256281407,0.6023071499609671
919.75,-56.0,0.37780636369774395
920.25,-55.56030150753769,0.17572173889769385
920.75,-56.0,0.03151212794410302
921.25,-55.994974874371856,6.104657693875911
921.75,-55.56030150753769,5.96100309104658
922.25,-55.5,5.755557583716287
922.75,-55.99748743718593,5.607617084816281
923.25,-56.0,5.4641474846950375
923.75,-55.45226130653266,5.281703980736859
924.25,-55.50753768844221,5.106228912116615
924.75,-55.505025125628144,4.919838683719255
925.25,-55.550251256281406,4.787037573097677
925.75,-56.00251256281407,4.619332618217075
926.25,-55.505025125628144,4.454495205311815
926.75,-55.88442211055276,4.303255491450929
927.25,-55.54271356783919,4.1402064380571755
