CHANNEL,RSSI,PHASE
902.75,-54.99748743718593,1.560189504864592
903.25,-55.0,1.4525795963274886
903.75,-55.0,1.341454636336738
904.25,-54.99748743718593,1.1855898547736845
904.75,-54.99748743718593,1.1067787011287455
905.25,-55.00251256281407,0.9598248833385351
905.75,-55.5,0.8513207950456795
906.25,-55.5,0.7446359000490098
906.75,-55.5,0.5619765595980641
907.25,-55.482412060301506,0.4467198724600436
907.75,-55.5,0.30522363455839124
908.25,-55.5,0.19650370977276765
908.75,-55.5,0.05580915027282433
909.25,-55.5,6.183129675889357
909.75,-55.02512562814071,6.079158153944625
910.25,-55.0,5.92187501828624
910.75,-55.0,5.776802061361579
911.25,-55.0,5.630310750341586
911.75,-55.00251256281407,5.471023418678928
912.25,-54.5,5.328972172653015
912.75,-54.5,5.194536871443338
913.25,-54.005025125628144,5.009194991725136
913.75,-54.49748743718593,4.882483553578079
914.25,-54.5,4.704526365291004
914.75,-54.0,4.5375922550274295
915.25,-54.0,4.378428258503496
915.75,-53.505025125628144,4.195337245067015
916.25,-54.0,4.003674439489183
916.75,-54.0,3.8754367290004113
917.25,-54.0,3.682448070681291
917.75,-53.5,3.4880410582668397
918.25,-54.0,3.3400388917974713
918.75,-54.0,3.1567012080835406
919.25,-54.0,2.985049528763755
919.75,-53.505025125628144,2.805535234350284
920.25,-53.50251256281407,2.6690649033516536
920.75,-54.0,2.535739618390497
921.25,-54.0,2.3511685832893225
921.75,-54.00251256281407,2.207483146675311
922.25,-54.00251256281407,2.07952294024867
922.75,-54.0,1.9680896424111074
923.25,-54.01005025125628,1.8082164688395084
923.75,-54.50251256281407,1.6768337123132628
924.25,-54.994974874371856,1.5546085898373092
924.75,-54.52512562814071,1.4159798939110009
925.25,-54.5,1.2714927788952801
925.75,-54.64824120603015,1.1830923182145137
926.25,-54.50753768844221,0.9987679533907876
926.75,-55.00251256281407,0.8748469727573728
927.25,-54.99748743718593,0.7658187101249381
