CHANNEL,RSSI,PHASE
902.75,-44.5,2.2183366388830645
903.25,-44.0,2.0907772716572772
903.75,-44.0,1.9729613803907242
904.25,-44.0,1.834363518249097
904.75,-44.49748743718593,1.6958889912461939
905.25,-44.5,1.538975861003982
905.75,-44.005025125628144,1.4141298668301339
906.25,-44.0,1.289653878072459
906.75,-43.99748743718593,1.1387533358430653
907.25,-44.0,1.0067539036231974
907.75,-44.494974874371856,0.8523074761554752
908.25,-44.5,0.7263206319484253
908.75,-44.0,0.5481630240609231
909.25,-44.0,0.40124004005539393
909.75,-44.0,0.2608229846175807
910.25,-44.0,0.08645793224585605
910.75,-44.49748743718593,6.253646541455075
911.25,-44.0,6.049311050373302
911.75,-43.5,5.906982300285261
912.25,-43.5,5.764900220474667
912.75,-43.99748743718593,5.642520929075308
913.25,-44.0,5.450549785650665
913.75,-43.5,5.297151706862101
914.25,-43.5,5.198082756681667
914.75,-43.5,5.036082051967071
915.25,-43.50251256281407,4.868654601148598
915.75,-44.0,4.717384053503031
916.25,-44.0,4.596022276998149
916.75,-43.5,4.405654490376923
917.25,-43.5,4.255555626549239
917.75,-43.994974874371856,4.1460956909312685
918.25,-44.005025125628144,3.9644538653748005
918.75,-44.01005025125628,3.789811308940945
919.25,-44.01005025125628,3.6446921013392615
919.75,-44.0,3.4741966889450175
920.25,-44.0,3.3495048636945746
920.75,-44.5,3.2117395137393374
921.25,-44.5,3.0425853709787223
921.75,-44.0,2.861436885977151
922.25,-44.0,2.710012169408179
922.75,-44.0,2.5724934897303906
923.25,-44.5,2.4138845013307177
923.75,-44.5,2.2647414848281473
924.25,-44.005025125628144,2.108352528925515
924.75,-44.0,2.0105169301323267
925.25,-44.0,1.8217525003145196
925.75,-44.5,1.7162701229204131
926.25,-45.0,1.5781039337643215
926.75,-44.5,1.4467211772380761
927.25,-44.0,1.2489532822933824
