CHANNEL,RSSI,PHASE
902.75,-44.5,2.602864767641292
903.25,-44.5,2.4771554274963723
903.75,-44.5,2.337355047752182
904.25,-44.5,2.188242865034293
904.75,-44.00251256281407,2.0580934598952925
905.25,-44.00251256281407,1.9284373953111889
905.75,-44.5,1.798010486110058
906.25,-44.5,1.668847762080853
906.75,-45.0,1.531575752680514
907.25,-44.5,1.4075931044777368
907.75,-44.5,1.269149411259515
908.25,-44.5,1.1333882573085508
908.75,-44.5,1.0205366053756573
909.25,-45.0,0.8896780231889909
909.75,-45.0,0.7403191701936531
910.25,-45.0,0.6011662999277657
910.75,-44.5,0.462722606709544
911.25,-44.5,0.3394491355544326
911.75,-44.5,0.19770622737533128
912.25,-45.0,0.059139199018385116
912.75,-45.0,6.219482708028395
913.25,-44.5,6.06848966444496
913.75,-44.5,5.942225316175779
914.25,-44.5,5.791633111793198
914.75,-44.5,5.657691151138418
915.25,-45.0,5.526678400028345
915.75,-44.5,5.3864771810833
916.25,-44.5,5.252905225844697
916.75,-44.5,5.116928235400964
917.25,-44.5,4.997724823823759
917.75,-44.5,4.865848726742616
918.25,-45.0,4.756450458694007
918.75,-44.50251256281407,4.616588411380455
919.25,-44.5,4.47392048966092
919.75,-44.5,4.362579693177401
920.25,-44.5,4.211555815809282
920.75,-44.5,4.074407141547669
921.25,-45.0,3.9488519703261544
921.75,-44.5,3.7850937398847346
922.25,-44.5,3.629814800230622
922.75,-44.5,3.512245579241518
923.25,-44.5,3.337387186314895
923.75,-44.994974874371856,3.1896316901229755
924.25,-45.0,3.0434487169497935
924.75,-44.5,2.905467530501788
925.25,-44.5,2.7494794138000103
925.75,-44.5,2.628117637295128
926.25,-44.5,2.5001882646531675
926.75,-45.0,2.3836057247738593
927.25,-45.0,2.258389725183837
