CHANNEL,RSSI,PHASE
902.75,-49.5,0.5923170037242848
903.25,-49.5,0.46858102579895655
903.75,-49.5,0.33932580041570815
904.25,-49.5,0.21044058044863317
904.75,-49.50251256281407,0.07816364416663518
905.25,-50.0,6.212545106475144
905.75,-49.5,6.100464299159279
906.25,-49.49748743718593,5.951228781302665
906.75,-49.0,5.821973555919417
907.25,-49.00251256281407,5.696695888760034
907.75,-49.5,5.559238876651607
908.25,-49.5,5.439387955596099
908.75,-49.0,5.275321387307868
909.25,-49.0,5.164042258393713
909.75,-49.0,5.034756199225783
910.25,-49.0,4.907165998215315
910.75,-49.0,4.767735623887298
911.25,-49.0,4.636476202499776
911.75,-49.0,4.504445936495227
912.25,-49.0,4.366495583831903
912.75,-49.0,4.2408170774716645
913.25,-49.0,4.121336161832331
913.75,-49.0,3.986006680866902
914.25,-49.0,3.8617156948173137
914.75,-48.994974874371856,3.68821398841666
915.25,-48.5,3.5606237874061923
915.75,-48.5,3.4218717563411594
916.25,-48.51005025125628,3.282688052290591
916.75,-49.0,3.1525386471515904
917.25,-49.0,3.008020698351188
917.75,-48.5,2.8744795768972646
918.25,-48.00251256281407,2.7358200471862753
918.75,-48.0,2.589390403735644
919.25,-48.49748743718593,2.4638043987294482
919.75,-48.5,2.3495343927012233
920.25,-48.00251256281407,2.1965063193288326
920.75,-48.0,2.0579392909718863
921.25,-47.5,1.940092565920652
921.75,-47.5,1.7855844708835675
922.25,-48.0,1.6480041236364171
922.75,-48.0,1.4991077774112964
923.25,-47.5,1.3636549613071431
923.75,-47.5,1.2187053395212053
924.25,-47.49748743718593,1.0695314892339545
924.75,-47.5,0.9220534971041651
925.25,-47.5,0.7944941298783782
925.75,-47.5,0.60458885002737
926.25,-47.0,0.46475763649849783
926.75,-47.0,0.32150387287002175
927.25,-47.0,0.16351156016397095
