CHANNEL,RSSI,PHASE
902.75,-54.0,3.0480429508672797
903.25,-53.50251256281407,2.877254617518565
903.75,-53.5,2.7403526135343994
904.25,-53.5,2.6062564839562157
904.75,-54.0,2.450792541594016
905.25,-54.0,2.320828139163102
905.75,-53.50251256281407,2.1371204500329988
906.25,-53.5,2.007279382740809
906.75,-53.5,1.859123047348035
907.25,-53.5,1.695395650691296
907.75,-54.0,1.5369408312150286
908.25,-53.5,1.3826794064553931
908.75,-53.00251256281407,1.2155294596990502
909.25,-53.0,1.0534979211997728
909.75,-53.5,0.8903563664519754
910.25,-53.5,0.724131433236066
910.75,-53.5,0.5235576638853907
911.25,-53.5,0.3775288596356139
911.75,-53.5,0.2245316200479043
912.25,-54.0,0.06851266956144512
912.75,-54.0,6.2086600496053235
913.25,-53.5,6.0332466485544405
913.75,-53.5,5.885614487501246
914.25,-53.5,5.7417132143944665
914.75,-53.5,5.594204388479995
915.25,-53.99748743718593,5.447528074751915
915.75,-53.49748743718593,5.283091501047511
916.25,-53.0,5.136014348118575
916.75,-53.0,4.97379780691121
917.25,-53.00251256281407,4.829619029742302
917.75,-53.5,4.677577637479707
918.25,-53.0,4.491927419914693
918.75,-53.0,4.3126597957786705
919.25,-53.0,4.156147504737314
919.75,-53.01005025125628,4.005894471986223
920.25,-53.494974874371856,3.828230204653619
920.75,-53.0,3.6362282274442945
921.25,-53.0,3.4692324496113573
921.75,-53.0,3.2924315282498244
922.25,-53.5,3.0933994481332046
922.75,-53.0,2.9257253270372834
923.25,-53.0,2.7763048064725835
923.75,-52.51005025125628,2.6085690178072993
924.25,-53.00251256281407,2.4428065913616064
924.75,-53.00251256281407,2.2914127085773153
925.25,-53.0,2.1262977916099257
925.75,-52.5,1.9700321708460178
926.25,-52.5,1.7939712603168316
926.75,-53.0,1.6327722340039446
927.25,-53.0,1.4774624605651512
