CHANNEL,RSSI,PHASE
902.75,-61.99748743718593,0.40811597403928335
903.25,-62.0,0.2029479707711214
903.75,-62.0,0.07474109406703106
904.25,-62.49748743718593,6.229688690757846
904.75,-62.0,6.044500979963049
905.25,-61.99748743718593,5.88049607924418
905.75,-61.56030150753769,5.746338282096633
906.25,-62.0,5.579465839402421
906.75,-62.0,5.463345806293328
907.25,-62.0,5.339363158090552
907.75,-61.54522613065327,5.189449296970954
908.25,-61.99748743718593,5.077214320731683
908.75,-61.994974874371856,4.894585814065419
909.25,-62.005025125628144,4.817069679377087
909.75,-62.5,4.6575356774369805
910.25,-62.0,4.5398739550938325
910.75,-61.994974874371856,4.350215345520273
911.25,-61.99748743718593,4.2045565466866694
911.75,-61.50251256281407,4.134255517613719
912.25,-62.00251256281407,3.9658105519007703
912.75,-62.0,3.8647374057160633
913.25,-61.5,3.628920620474869
913.75,-61.0,3.4619556764266135
914.25,-61.00251256281407,3.355085778721857
914.75,-61.49748743718593,3.1493319335447536
915.25,-61.06030150753769,2.9826444935586274
915.75,-60.994974874371856,2.7721114117559513
916.25,-60.505025125628144,2.6284876427113013
916.75,-60.50251256281407,2.4716361800384523
917.25,-60.99748743718593,2.3394517451104977
917.75,-61.0,2.2139274076736646
918.25,-60.49748743718593,2.0303738874669666
918.75,-60.5,1.8909435131389492
919.25,-60.49748743718593,1.802943891659037
919.75,-60.494974874371856,1.6235837661689712
920.25,-60.5,1.4939585353695493
920.75,-60.5,1.30402242173386
921.25,-60.5,1.1886115656724339
921.75,-60.49748743718593,1.0493661940525032
922.25,-60.50251256281407,0.9233793498454532
922.75,-60.5,0.8052859545167697
923.25,-60.5,0.6253708209024437
923.75,-60.00753768844221,0.47817033283478433
924.25,-59.99748743718593,0.30969453333715335
924.75,-60.0,0.16462157641249123
925.25,-60.005025125628144,6.176469578398234
925.75,-59.50753768844221,6.098336768016282
926.25,-59.5,5.920518331760271
926.75,-59.0,5.761354335236338
927.25,-59.005025125628144,5.592323527614447
