CHANNEL,RSSI,PHASE
902.75,-47.99748743718593,5.879756068411832
903.25,-48.0,5.707148541766932
903.75,-48.5,5.568458178271261
904.25,-48.5,5.408060830360084
904.75,-48.494974874371856,5.245998458076126
905.25,-48.5,5.0822710614193864
905.75,-48.5,4.956006713150206
906.25,-49.0,4.81414046983238
906.75,-49.0,4.650228070467555
907.25,-49.0,4.50287341347649
907.75,-48.505025125628144,4.359742984986738
908.25,-48.505025125628144,4.225492686485149
908.75,-49.0,4.067037867008882
909.25,-49.5,3.9294266859770497
909.75,-49.0,3.7437456346273548
910.25,-49.0,3.581189921788498
910.75,-49.0,3.4192817184279454
911.25,-49.0,3.2549068122929032
911.75,-49.5,3.0871401898429376
912.25,-49.0,2.930381228524132
912.75,-48.5,2.7429734852322945
913.25,-48.5,2.5790610858674685
913.75,-48.5,2.4458899698297185
914.25,-48.5,2.280405047446156
914.75,-48.0,2.082082144377202
915.25,-48.00251256281407,1.9129280016165866
915.75,-48.0,1.734708726159722
916.25,-48.5,1.547794323422782
916.75,-48.0,1.3679100235931374
917.25,-48.0,1.1703887989258928
917.75,-48.0,1.0061988954989372
918.25,-48.5,0.829058802505912
918.75,-48.5,0.6189882274734523
919.25,-48.0,0.4176744472904301
919.75,-48.5,0.23846849072376983
920.25,-48.505025125628144,0.03154296172878414
920.75,-48.5,6.117731218580705
921.25,-48.5,5.936151060593598
921.75,-48.5,5.752905878233712
922.25,-49.0,5.575149109547064
922.75,-49.0,5.397854847630633
923.25,-48.99748743718593,5.23813584298244
923.75,-49.0,5.059484894540041
924.25,-49.00251256281407,4.8935682991709415
924.75,-49.99748743718593,4.747416159782441
925.25,-49.505025125628144,4.558744231318677
925.75,-49.5,4.36338137157911
926.25,-49.505025125628144,4.218400916008491
926.75,-49.99748743718593,4.055876036954317
927.25,-50.5,3.867481612552683
