CHANNEL,RSSI,PHASE
902.75,-49.5,0.44323565479107724
903.25,-49.994974874371856,0.21469564273462755
903.75,-50.0,0.07705362791811493
904.25,-50.49748743718593,6.180817142038272
904.75,-50.0,6.018569767046229
905.25,-50.0,5.840072987527233
905.75,-50.0,5.669777994733416
906.25,-50.5,5.516379915944852
906.75,-50.5,5.3428165419748375
907.25,-50.0,5.183066703541963
907.75,-50.0,5.0186917974069205
908.25,-50.0,4.870042121459248
908.75,-50.5,4.708997264069768
909.25,-50.5,4.606012423234831
909.75,-50.0,4.379199103120524
910.25,-50.0,4.227620217628146
910.75,-50.494974874371856,4.09540494891551
911.25,-50.5,3.9410818565865124
911.75,-50.00251256281407,3.72845207742552
912.25,-50.0,3.5820532677595693
912.75,-50.0,3.3868137431587284
913.25,-50.0,3.2379482307182883
913.75,-50.0,3.0332427342203427
914.25,-49.5,2.862207730594179
914.75,-49.5,2.678870046880249
915.25,-49.5,2.515389320500959
915.75,-49.5,2.329893271859351
916.25,-49.0,2.1162151440191996
916.75,-49.0,1.9555094582612111
917.25,-49.0,1.7619349580331498
917.75,-49.5,1.5742805444638628
918.25,-49.0,1.3731209332042464
918.75,-49.0,1.2075743432513217
919.25,-49.0,1.017638229615632
919.75,-49.5,0.8211653536275456
920.25,-49.5,0.6137773178623432
920.75,-49.0,0.4148377390997672
921.25,-49.494974874371856,0.2438335692582844
921.75,-49.99748743718593,0.06817349792995282
922.25,-49.99748743718593,6.125254662042898
922.75,-49.5,5.948022067695829
923.25,-49.5,5.779237930351387
923.75,-49.505025125628144,5.629817409786687
924.25,-50.00251256281407,5.469574230798914
924.75,-49.5,5.270326314189527
925.25,-49.50251256281407,5.105149729652776
925.75,-50.0,4.9416381694888045
926.25,-50.0,4.7914468043070775
926.75,-50.494974874371856,4.6167425803038595
927.25,-50.0,4.461617809573153
