CHANNEL,RSSI,PHASE
902.75,-42.5,5.846918087726442
903.25,-42.505025125628144,5.770974476056848
903.75,-43.0,5.669007150116388
904.25,-43.0,5.606137063151587
904.75,-43.5,5.534386846198625
905.25,-43.5,5.445523878747642
905.75,-43.5,5.35585923289495
906.25,-43.0,5.279237277962371
906.75,-43.0,5.206839551531105
907.25,-43.0,5.134256822391751
907.75,-43.0,5.051899783508485
908.25,-43.0,4.978145370551249
908.75,-43.0,4.895942500591388
909.25,-43.0,4.80640118987742
909.75,-43.494974874371856,4.72700419432354
910.25,-43.0,4.649673062343295
910.75,-42.50251256281407,4.5568633704531285
911.25,-42.5,4.4851131535001665
911.75,-42.49748743718593,4.386044203319733
912.25,-42.0,4.299617104858558
912.75,-42.0,4.211555815809283
913.25,-42.0,4.12821209581622
913.75,-42.0,4.0377766053465
914.25,-42.0,3.936549290238388
914.75,-41.994974874371856,3.8149716772407385
915.25,-41.49748743718593,3.7140218661947566
915.75,-41.0,3.6049627697776403
916.25,-41.0,3.500652076201417
916.75,-40.5,3.3835761957672106
917.25,-40.5,3.270385372202825
917.75,-40.98994974874372,3.153833666108198
918.25,-40.01005025125628,3.024979279925803
918.75,-39.505025125628144,2.8960940599587284
919.25,-39.5,2.7700147143976355
919.75,-39.0,2.6554672043072802
920.25,-39.0,2.5323787358602554
920.75,-39.0,2.407039401131509
921.25,-39.0,2.297116958743322
921.75,-38.5,2.1571932438604065
922.25,-38.0,2.035831467355524
922.75,-37.5,1.911478813736574
923.25,-37.5,1.797948818540696
923.75,-37.5,1.668816928296172
924.25,-37.505025125628144,1.515172179230159
924.75,-37.0,1.3746626224383023
925.25,-36.50251256281407,1.2536708513495936
925.75,-36.5,1.1091220687645105
926.25,-36.5,0.9730525769667349
926.75,-36.5,0.831926344481256
927.25,-36.5,0.6839550117965687
